
Data: 2019-04-09 21:13:20.690395
		Accx: -111
		Accy: -133
		Accz: 1033
		Gyrx: 0.4
		Gyry: 0.9
		Gyrz: 0.3
		Magnx: -468
		Magny: 135
		Magnz: -334
Valore accelerometro, giroscopio e magnetometro: 5F5D91FF7CFF090404000900030034FE8700B0FE
		Timestamp: 23903
		Accx: -111
		Accy: -132
		Accz: 1033
		Gyrx: 0.4
		Gyry: 0.9
		Gyrz: 0.3
		Magnx: -460
		Magny: 135
		Magnz: -336
Valore accelerometro, giroscopio e magnetometro: 655D90FF7BFF0A0404000900030031FE8500A9FE
		Timestamp: 23909
		Accx: -112
		Accy: -133
		Accz: 1034
		Gyrx: 0.4
		Gyry: 0.9
		Gyrz: 0.3
		Magnx: -463
		Magny: 133
		Magnz: -343
Valore accelerometro, giroscopio e magnetometro: 6B5D91FF7CFF08040300090003002CFE8B00A7FE
		Timestamp: 23915
		Accx: -111
		Accy: -132
		Accz: 1032
		Gyrx: 0.3
		Gyry: 0.9
		Gyrz: 0.3
		Magnx: -468
		Magny: 139
		Magnz: -345
Valore accelerometro, giroscopio e magnetometro: 725D91FF7BFF080403000900020029FE8E00AAFE
		Timestamp: 23922
		Accx: -111
		Accy: -133
		Accz: 1032
		Gyrx: 0.3
		Gyry: 0.9
		Gyrz: 0.2
		Magnx: -471
		Magny: 142
		Magnz: -342
Valore accelerometro, giroscopio e magnetometro: 785D91FF7CFF090404000A0003002BFE8800ACFE
		Timestamp: 23928
		Accx: -111
		Accy: -132
		Accz: 1033
		Gyrx: 0.4
		Gyry: 1.0
		Gyrz: 0.3
		Magnx: -469
		Magny: 136
		Magnz: -340
Valore temperatura e pressione: 7D5DEE860100ED00
		Timestamp: 23933
		Pressione: 1000.78 mbar
		Temperatura: 23.7 °C
Valore accelerometro, giroscopio e magnetometro: 7E5D91FF7AFF0B0402000A0003002FFE8A00AAFE
		Timestamp: 23934
		Accx: -111
		Accy: -134
		Accz: 1035
		Gyrx: 0.2
		Gyry: 1.0
		Gyrz: 0.3
		Magnx: -465
		Magny: 138
		Magnz: -342
Valore accelerometro, giroscopio e magnetometro: 845D91FF7BFF0C0403000900030026FE8E00ADFE
		Timestamp: 23940
		Accx: -111
		Accy: -133
		Accz: 1036
		Gyrx: 0.3
		Gyry: 0.9
		Gyrz: 0.3
		Magnx: -474
		Magny: 142
		Magnz: -339
Valore accelerometro, giroscopio e magnetometro: 8B5D8FFF7CFF0A0403000800030026FE8700A9FE
		Timestamp: 23947
		Accx: -113
		Accy: -132
		Accz: 1034
		Gyrx: 0.3
		Gyry: 0.8
		Gyrz: 0.3
		Magnx: -474
		Magny: 135
		Magnz: -343
Valore accelerometro, giroscopio e magnetometro: 915D91FF7CFF090407000600020035FE8500A7FE
		Timestamp: 23953
		Accx: -111
		Accy: -132
		Accz: 1033
		Gyrx: 0.7
		Gyry: 0.6
		Gyrz: 0.2
		Magnx: -459
		Magny: 133
		Magnz: -345
Valore accelerometro, giroscopio e magnetometro: 975D91FF7CFF090404000800030032FE8200B3FE
		Timestamp: 23959
		Accx: -111
		Accy: -132
		Accz: 1033
		Gyrx: 0.4
		Gyry: 0.8
		Gyrz: 0.3
		Magnx: -462
		Magny: 130
		Magnz: -333
Valore accelerometro, giroscopio e magnetometro: 9D5D91FF7CFF0A040400090003002BFE8D00B0FE
		Timestamp: 23965
		Accx: -111
		Accy: -132
		Accz: 1034
		Gyrx: 0.4
		Gyry: 0.9
		Gyrz: 0.3
		Magnx: -469
		Magny: 141
		Magnz: -336
Valore accelerometro, giroscopio e magnetometro: A45D92FF7CFF07040300090003002CFE8500A3FE
		Timestamp: 23972
		Accx: -110
		Accy: -132
		Accz: 1031
		Gyrx: 0.3
		Gyry: 0.9
		Gyrz: 0.3
		Magnx: -468
		Magny: 133
		Magnz: -349
Valore accelerometro, giroscopio e magnetometro: AA5D91FF7CFF09040300090003002BFE8700ADFE
		Timestamp: 23978
		Accx: -111
		Accy: -132
		Accz: 1033
		Gyrx: 0.3
		Gyry: 0.9
		Gyrz: 0.3
		Magnx: -469
		Magny: 135
		Magnz: -339
Valore accelerometro, giroscopio e magnetometro: B05D91FF7CFF090403000900030029FE8700A0FE
		Timestamp: 23984
		Accx: -111
		Accy: -132
		Accz: 1033
		Gyrx: 0.3
		Gyry: 0.9
		Gyrz: 0.3
		Magnx: -471
		Magny: 135
		Magnz: -352
Valore accelerometro, giroscopio e magnetometro: B65D91FF7CFF080403000900030026FE8700B0FE
		Timestamp: 23990
		Accx: -111
		Accy: -132
		Accz: 1032
		Gyrx: 0.3
		Gyry: 0.9
		Gyrz: 0.3
		Magnx: -474
		Magny: 135
		Magnz: -336
